Filename,Gloss_x,Description,Comment,modified,Gloss_y,Signwriting
vedde-maal.mp4,vedde/-mål,,,vedde,,
,,,,vedhengskrefter,vedhengskrefter,M514x520S15a06487x490S15a20493x480S2f920493x509
,,,,vedhengslkrefter,vedhengslkrefter,M514x521S15a02487x486S15a20498x480S2f920498x510
,,,,vedhengstrefter,vedhengstrefter,M543x514S26a02508x487S26a16480x487S16d10526x490S16d18458x490
vediske-skrifter.mp4,vediske skrifter (hellige skrifter i hinduismen),,,vediske skrifter,,
vedlikehold-e.mp4,vedlikehold 1,,,vedlikehold,,
vedlikehold.mp4,vedlikehold 2,,,vedlikehold,,
vedta-k.mp4,vedta/-k 1,,,vedta,,
vedta-2.mp4,vedta/-k 2,,,vedta,,
,,,,vedvare,vedvare,M512x530S15a10495x471S2e50c489x503
,,,,vedvarende,vedvarende,M528x529S10002498x471S1000a473x481S2e700510x490S2e74c476x502S2fb04493x523
veer.mp4,veer,,,veer,,
vegetar.mp4,vegetar 1,,,vegetar,,
vegetar-2.mp4,vegetar 2,,,vegetar,,
vegetarianer.mp4,vegetarianer,,,vegetarianer,,
vegetasjon.mp4,vegetasjon,,,vegetasjon,,
vegg.mp4,vegg,,,vegg,,
vei.mp4,vei,,,vei,,
veie.mp4,veie,,,veie,veie,M531x536S15a30504x464S15a38478x465S23100505x501S23110469x503S2fc04492x525
veie.mp4,veie,,,veie,veie,M531x528S15a30504x472S15a38478x473S23100505x509S23110469x511
veie.mp4,veie,,,veie,veie,M533x525S15a30480x476S23100507x508S23114467x507S15a30507x476
veie.mp4,veie,,,veie,veie,M529x530S15a30509x470S15a30478x470S23100503x500S23110471x501S2fb04492x524
veie.mp4,veie,,,veie,veie,M533x528S2fb04494x522S23100507x500S23110468x502S15a30507x472S15a30482x472
veikryss.mp4,veikryss,,,veikryss,,
veilede.mp4,veilede,,,veilede,,
veilede-ning.mp4,veiledning,,,veiledning,,
vekk-ta-bort-fjerne.mp4,vekk (ta bort/fjerne),,,vekk,vekk,M541x532S1dc20458x502S26607487x484S1f410512x468S2f700503x504
vekke-deg.mp4,vekke (deg),,,vekke,,
vekke-meg.mp4,vekke (meg),,,vekke,,
vekkeklokke.mp4,vekkeklokke,,,vekkeklokke,,
vekselbjelke.mp4,vekselbjelke 1,,,vekselbjelke,,
vekselbjelke-2.mp4,vekselbjelke 2,,,vekselbjelke,,
veksle.mp4,veksle,,,veksle,,
vekst.mp4,vekst,,,vekst,vekst,M569x529S15311511x506S15319467x506S22a07530x497S22a07542x485S22a07556x471S22a11457x498S22a11444x487S22a11432x475
,,,,vekst kurve,vekst kurve,M540x563S14e40503x455S14e48471x455S26606510x437S26612460x437S10011484x533S2480a503x529
vekt.mp4,vekt,,,vekt,vekt,M530x529S15a30511x472S15a30478x472S23100504x501S23110471x502S2fb04493x523
vekt.mp4,vekt,,,vekt,vekt,M533x528S2fb04494x522S23100507x500S23110468x502S15a30507x472S15a30482x472
vektkontroll.mp4,vektkontroll,,,vektkontroll,,
vektlegge.mp4,vektlegge,,,vektlegge,,
vektloefting.mp4,vektløfting,,,vektløfting,,
vektor.mp4,vektor,,,vektor,vektor,M524x521S1dc28475x479S10057477x491S20600502x505
veldig.mp4,veldig,,,veldig,veldig,M526x524S36d00479x476S20500499x497S15a17503x501
,,,,veldig  2,veldig  2,M509x512S16707491x488
blaa-veldig-blaa.mp4,blå: veldig blå,,,veldig blå,,
blaa-veldig-blaa.mp4,veldig blå,,,veldig blå,,
godt-veldig-godt.mp4,godt: veldig godt,,,veldig godt,,
kaldt-veldig-kaldt.mp4,kaldt: veldig kaldt,,,veldig kaldt,,
kaldt-veldig-kaldt.mp4,veldig kaldt,,,veldig kaldt,,
mange-veldig-mange.mp4,mange: veldig mange,,,veldig mange,,
velferd.mp4,velferd,,,velferd,,
velge.mp4,velge,,,velge,,
velge-2.mp4,velge 2,,,velge,,
velge-3-plukke.mp4,velge 3/plukke,,,velge,,
velkommen.mp4,velkommen,,,velkommen,velkommen,M547x575S33e00482x483S14c30523x509S14c38453x509S26504527x558S26514459x557S2fb04491x569S31400482x482
velkommen.mp4,velkommen,,,velkommen,velkommen,M579x521S2ff23479x479S2fb04525x501S26503536x480S26513517x468S15d30560x450S15d39532x444
velsigne-lse.mp4,velsigne/-lse,,,velsigne,,
velte.mp4,velte,,,velte,,
vemmelig.mp4,vemmelig,,,vemmelig,,
,,,,vene,vene,M538x537S36d00479x464S2390f491x489S21100498x521S10001517x507
veneflon.mp4,veneflon,,,veneflon,,
venezia.mp4,Venezia 1,,,venezia,,
venezia-2.mp4,Venezia 2,,,venezia,,
venezuela.mp4,Venezuela,,,venezuela,,
venn.mp4,venn,,,venn,,
venner.mp4,venner,,,venner,,
venninne.mp4,venninne,,,venninne,,
vennlig-het.mp4,vennlig/-het,,,vennlig,,
venstre.mp4,venstre 1,,,venstre,,
venstre-2.mp4,venstre 2,,,venstre,,
venstre-3.mp4,venstre 3,,,venstre,,
venstreback.mp4,venstreback,,,venstreback,,
venstreving.mp4,venstreving,,,venstreving,,
vent.mp4,vent,,,vent,vent,M506x514S15a20494x487
vente.mp4,vente,,,vente,vente,M513x524S15a20491x476S26a00486x510
vente.mp4,vente,,,vente,vente,M518x514S22114492x486S18200481x499
vente.mp4,vente,,,vente,vente,M514x524S1f526495x476S2e502487x501
,,,,vente i iveghet  i,vente i iveghet  i,M514x526S2e502487x503S1f526495x475
,,,,vente lenge,vente lenge,M549x547S32a10482x482S20320534x493S2eb34530x515S2f900536x482
vente-paa-noe-noen.mp4,vente på noe/noen,,,vente på noe,,
vente-2.mp4,vente på noe/noen 2,,,vente på noe,,
venterom.mp4,venterom,,,venterom,,
ventil.mp4,ventil,,,ventil,ventil,M529x521S10011508x490S1001a471x506S20500494x492S22100504x479S22104485x479
,,,,ventilasjon,ventilasjon,M547x530S14c0a471x409S14c40490x430S26500496x392S21300510x412S2ff00482x483S15d09452x495S15d01524x494S26514463x515S26504518x515
veps.mp4,veps,,,veps,veps,M558x554S26502543x502S2e234522x522S2ff00482x482S1d410512x489
veranda.mp4,veranda,,,veranda,,
verandabord.mp4,verandabord (materiale),,,verandabord,,
verb.mp4,verb,,,verb,,
verden.mp4,verden,,,verden,verden,M526x578S14c51486x527S2e902486x563S34700482x482
verden.mp4,verden,,,verden,verden,M546x528S15a50508x472S15a50479x472S28a14458x492S28a0c525x492S28816454x502S2880e524x502
verdenskongress.mp4,verdenskongress,,,verdenskongress,,
verdensrekord.mp4,verdensrekord,,,verdensrekord,,
verdensrom.mp4,verdensrom,,,verdensrom,,
verdi.mp4,verdi,,,verdi,verdi,M514x520S20600488x496S1851c486x480S15a16487x508
verdi.mp4,verdi,,,verdi,verdi,M514x531S22a00487x469S22100487x486S20500494x507S1851c487x489S15a16487x519
verdi.mp4,verdi,,,verdi,verdi,M514x521S15a16486x509S20600489x497S1851c489x479
verdi.mp4,verdi,,,verdi,verdi,M515x531S20500496x506S15a16488x519S1851c490x490S22100485x487S22a00485x469
verdifull.mp4,verdifull,,,verdifull,,
verdig-het.mp4,verdig/-het,,,verdig,,
verdsatt.mp4,verdsatt,,,verdsatt,,
verft.mp4,verft,,,verft,,
verge.mp4,verge,,,verge,,
,,,,veriere,veriere,M529x524S15a50503x476S15a50485x476S23104503x504S23110471x507
,,,,verken,verken,M522x531S15a22479x470S26500487x482S26500508x476S20e00510x492S20e00488x498S1dc09493x501
verksted.mp4,verksted,,,verksted,,
verktoey.mp4,verktøy,,,verktøy,verktøy,M524x552S20b00508x458S20310488x449S20314483x463S15a50505x495S15a50482x495S2a210477x524S2a208501x524
verktoykasse.mp4,verktøykasse,,,verktøykasse,,
vern-e.mp4,vern/-e,,,vern,,
,,,,verne,verne,M537x518S2ff20476x483S15a00498x453S15a00525x450S2d600490x437
vernebriller.mp4,vernebriller,,,vernebriller,,
vernepleier.mp4,vernepleier,,,vernepleier,,
vernesko.mp4,vernesko,,,vernesko,,
verre.mp4,verre,Tegnet kan også utføres med kun den dominante hånden.,,verre,,
vers.mp4,vers,,,vers,vers,M537x513S15d08463x486S1ef20473x494S20e00507x495S26506522x494
verst.mp4,verst,,,verst,,
vert-inne.mp4,vert/-inne,,,vert,,
form-vertikal-kort.mp4,"form: vertikal, kort",,,"vertikal, kort",,
form-vertikal-lang.mp4,"form: vertikal, lang",,,"vertikal, lang",,
veske.mp4,veske,,,veske,,
vest.mp4,vest,,,vest,vest,M521x524S36d00479x476S15a01498x486S22b03479x500
vest.mp4,vest,,,vest,vest,M525x517S36d00479x484S15a01502x494S26602471x501
vest-retning.mp4,vest (retning),,,vest,vest,M521x524S36d00479x476S15a01498x486S22b03479x500
vest-retning.mp4,vest (retning),,,vest,vest,M525x517S36d00479x484S15a01502x494S26602471x501
vest-agder.mp4,Vest-Agder,,,vest agder,,
vestfold.mp4,Vestfold,,,vestfold,,
Vestlandet.mp4,Vestland,,,vestland,,
vestlandskledning.mp4,vestlandskledning (byggfag) 1,,,vestlandskledning,,
vestlandskledning-2.mp4,vestlandskledning (byggfag) 2,,,vestlandskledning,,
vestlig.mp4,vestlig,,,vestlig,,
vet.mp4,vet 1,,,vet,,
vet-2.mp4,vet 2,,,vet,,
vet-ikke.mp4,vet ikke,,,vet ikke,,
veteranbil.mp4,veteranbil,,,veteranbil,,
vev.mp4,vev (biologi),,,vev,,
veve.mp4,veve,,,veve,,
vg.mp4,VG (Verdens Gang),,,vg,,
vi-flere-personer.mp4,vi (flere personer),,,vi,,
,,,,vi  h men ikke du v,vi 3 h men ikke du v,M548x570S2e732523x554S11e30525x516S2ff00482x483
vi-to-1.mp4,vi to 1,,,vi to,vi to,M520x527S10e18480x474S27100480x512
vi-to-1.mp4,vi to 1,,,vi to,vi to,M528x595S10e08513x517S27106513x555S32105482x482
vi-to-2.mp4,vi to 2,,,vi to,vi to,M520x527S10e18480x474S27100480x512
vi-to-2.mp4,vi to 2,,,vi to,vi to,M528x595S10e08513x517S27106513x555S32105482x482
,,,,vi tre,vi tre,M519x525S11e31494x476S2e806481x510
,,,,vi tre,vi tre,M518x579S34700482x482S11e30490x525S2e732488x563
,,,,vi_to,vi_to,M530x544S36d00479x530S37710518x519S10e00513x484S26c0a515x455
viaplay.mp4,Viaplay,,,viaplay,,
vibrator.mp4,vibrator,,,vibrator,vibrator,M524x558S14c50490x442S2a400489x476S17710504x524S17718477x524S26512477x544S26506507x544
vibrere.mp4,vibrere,,,vibrere,vibrere,M513x536S14c50488x465S2a400488x500
vid-vidt-klaer.mp4,vid/vidt (klær),,,vid,,
vidde.mp4,vidde,,,vidde,,
video-1.mp4,video 1,,,video,video,M528x533S11550505x467S11558479x467S2ea36503x505S2ea46472x505S2fb04494x527
video.mp4,video 2,,,video,video,M528x533S11550505x467S11558479x467S2ea36503x505S2ea46472x505S2fb04494x527
videre-aa-gaa-videre.mp4,videre (å gå videre),,,videre,,
videregaaendeskole-1.mp4,videregående skole 1,,,videregående skole,,
videregaaendeskole-2.mp4,videregående skole 2,,,videregående skole,,
vidunderlig.mp4,vidunderlig,,,vidunderlig,,
vie-lse.mp4,vie/-lse,,,vie,,
vietnam-1.mp4,Vietnam 1,,,vietnam,,
vietnam-2.mp4,Vietnam 2,,,vietnam,,
vietnam-3.mp4,Vietnam 3,,,vietnam,,
vietnam-4.mp4,Vietnam 4,,,vietnam,,
vigsle.mp4,vigsle,,,vigsle,,
vikar-1.mp4,vikar 1,,,vikar,,
vikar-2.mp4,vikar 2,,,vikar,,
vikar-3.mp4,vikar 3,,,vikar,,
,,,,vikelig,vikelig,M511x535S22a04498x466S20b00498x483S20300494x500S20300489x520
viking-1.mp4,viking 1,,,viking,,
viking-2.mp4,viking 2,,,viking,,
viktig.mp4,viktig,,,viktig,viktig,M513x520S1f502492x496S22f00488x481
vil-1.mp4,vil 1,,,vil,vil,M521x513S15d01498x488S20600480x502
vil-1.mp4,vil 1,,,vil,vil,M514x527S15d02487x473S21100494x496S22a04494x512
vil-1.mp4,vil 1,,,vil,vil,M514x531S21100493x485S22b04492x501S15a02487x470
vil-2.mp4,vil 2,,,vil,vil,M521x513S15d01498x488S20600480x502
vil-2.mp4,vil 2,,,vil,vil,M514x527S15d02487x473S21100494x496S22a04494x512
vil-2.mp4,vil 2,,,vil,vil,M514x531S21100493x485S22b04492x501S15a02487x470
,,,,vil bestemt,vil bestemt,M518x570S35000482x482S20c00488x557S15d02488x535
vil-ha.mp4,vil ha,,,vil ha,,
vil-ikke.mp4,vil ikke,En form for følelsesmessig reaksjon knyttet til pinlighet/flauhet. Ordet 'vil ikke' er ikke presis nok i denne sammenheng her.,,vil ikke,,
,,,,vil vil spm,vil vil spm,M518x567S30a00482x482S33e10492x505S15d01492x539S20600474x556
vilje.mp4,vilje,,,vilje,,
,,,,vilkar,vilkar,M517x524S15a30486x496S15a36484x512S20b00504x495S22a04504x477
vilkaar.mp4,vilkår,,,vilkår,vilkår,M516x523S15a36486x511S15a30484x494S20b00502x494S22a04503x477
vill-vilt-villmark.mp4,vill/vilt (villmark),,,vill,vill,M549x518S2ff00482x483S20320522x486S26500523x468S22100537x475S14c20518x433
vill-vilt-villmark.mp4,vill/vilt (villmark),,,vill,vill,M551x518S2ff00482x483S20320520x483S26500521x464S14c20516x429S22100539x469
vill-vilt-villmark.mp4,vill/vilt (villmark),,,vill,vill,M549x518S2ff00482x483S20320520x486S26500521x468S22100537x475S14c30516x433
,,,,vill svin,vill svin,M544x548S2ff00483x453S20320524x456S26500525x439S14c20521x404S2ff00481x513S2e306489x523S20310525x522
villsvin.mp4,villsvin,,,villsvin,,
vilinius.mp4,Vilnius,,,vilnius,,
vin.mp4,vin,,,vin,,
vind.mp4,vind,,,vind,vind,M524x521S14c40500x480S23802476x504
vind.mp4,vind,,,vind,vind,M526x520S14c40502x481S23902475x500
vind.mp4,vind,,,vind,vind,M528x520S14c40504x481S23902472x500
,,,,vinderegåenda,vinderegåenda,M522x522S15a02495x510S15a02479x495S2b900495x478
vindkraft.mp4,vindkraft,,,vindkraft,,
vindmoelle.mp4,vindmølle,,,vindmølle,,
vindsperre-1.mp4,vindsperre (byggfag) 1,,,vindsperre,,
vindsperre-2.mp4,vindsperre (byggfag) 2,,,vindsperre,,
vindu-1.mp4,vindu 1,,,vindu,,
vindu-2.mp4,vindu 2,,,vindu,,
vindu-3.mp4,vindu 3,,,vindu,,
ving.mp4,ving,,,ving,,
vinger.mp4,vinger,,,vinger,vinger,M551x516S36d00479x485S15a12449x487S15a1a524x487S22f04522x502S22f14451x502
vinglass.mp4,vinglass,,,vinglass,,
vinkel.mp4,vinkel (håndtverk) 1,,,vinkel,vinkel,M533x522S1ee18467x481S10041512x492S2880c496x478
vinkel.mp4,vinkel (håndtverk) 1,,,vinkel,vinkel,M526x530S1dc29474x469S10041505x500S2880c507x473
vinkel.mp4,vinkel (håndtverk) 1,,,vinkel,vinkel,M537x520S10011516x490S23b0b486x491S1dc29463x488S21100500x481
vinkel-2.mp4,vinkel (håndtverk) 2,,,vinkel,vinkel,M533x522S1ee18467x481S10041512x492S2880c496x478
vinkel-2.mp4,vinkel (håndtverk) 2,,,vinkel,vinkel,M526x530S1dc29474x469S10041505x500S2880c507x473
vinkel-2.mp4,vinkel (håndtverk) 2,,,vinkel,vinkel,M537x520S10011516x490S23b0b486x491S1dc29463x488S21100500x481
vinkel-matematikk.mp4,vinkel (matematikk),,,vinkel,vinkel,M533x522S1ee18467x481S10041512x492S2880c496x478
vinkel-matematikk.mp4,vinkel (matematikk),,,vinkel,vinkel,M526x530S1dc29474x469S10041505x500S2880c507x473
vinkel-matematikk.mp4,vinkel (matematikk),,,vinkel,vinkel,M537x520S10011516x490S23b0b486x491S1dc29463x488S21100500x481
vinkel-synsvinkel.mp4,vinkel (synsvinkel),,,vinkel,vinkel,M533x522S1ee18467x481S10041512x492S2880c496x478
vinkel-synsvinkel.mp4,vinkel (synsvinkel),,,vinkel,vinkel,M526x530S1dc29474x469S10041505x500S2880c507x473
vinkel-synsvinkel.mp4,vinkel (synsvinkel),,,vinkel,vinkel,M537x520S10011516x490S23b0b486x491S1dc29463x488S21100500x481
vinkelbeslag.mp4,vinkelbeslag 1,,,vinkelbeslag,,
vinkelbeslag_1.mp4,vinkelbeslag 2,,,vinkelbeslag,,
vinkelsliper.mp4,vinkelsliper,,,vinkelsliper,,
vinne.mp4,vinne,,,vinne,,
vinter.mp4,vinter,,,vinter,vinter,M526x530S20310511x471S20318475x471S27102511x490S27116474x489
vinter.mp4,vinter,,,vinter,vinter,M525x512S20310510x497S20318475x497S2f900513x489S2f900477x489
vinter.mp4,vinter,,,vinter,vinter,M525x531S20310508x470S20318475x470S27102510x490S27116475x491
vinter.mp4,vinter,,,vinter,vinter,M521x538S36d00479x463S20310506x478S20318477x478S27102506x498S2711a476x498
vinter.mp4,vinter,,,vinter,vinter,M524x512S2f900512x489S2f900479x489S20310509x497S20318477x497
vinter.mp4,vinter,,,vinter,vinter,M523x519S36d00479x482S2f900477x497S2f900511x497S20310508x504S20318475x504
vinter.mp4,vinter,,,vinter,vinter,M526x531S20310509x470S20318474x471S27102511x490S27116474x491
vinter.mp4,vinter,,,vinter,vinter,M524x512S20310509x497S20318476x496S2f900512x488S2f900477x489
vinter.mp4,vinter,,,vinter,vinter,M527x530S20310510x470S20318475x471S27102512x489S27116474x490
,,,,vinter  2,vinter  2,M525x512S2f900478x489S2f900512x488S20310510x496S20318475x497
vinterdekk.mp4,vinterdekk,,,vinterdekk,,
vinterdepresjon.mp4,vinterdepresjon,,,vinterdepresjon,,
vinterdress.mp4,vinterdress,,,vinterdress,,
vinteridrett.mp4,vinteridrett,,,vinteridrett,,
vinterjakke.mp4,vinterjakke,,,vinterjakke,,
vinterleker-for-doeve.mp4,vinterleker for døve,,,vinterleker for døve,,
vintersko.mp4,vintersko,,,vintersko,,
vinaapner-1.mp4,vinåpner 1,,,vinåpner,,
vinaapner-2.mp4,vinåpner 2,,,vinåpner,,
vipps.mp4,Vipps,,,vipps,,
virke.mp4,virke,,,virke,virke,M522x526S20300507x475S20300480x480S2e734504x496S2e718478x501
virkelig.mp4,virkelig,,,virkelig,virkelig,M511x535S22a04498x466S20b00498x483S20300494x500S20300489x520
virkelig.mp4,virkelig,,,virkelig,virkelig,M515x526S22a04487x493S2f900504x496S20300486x474S20300486x511
virkelig.mp4,virkelig,,,virkelig,virkelig,M512x532S20300494x498S20300489x517S20b00498x483S22a04499x468
virkelig-2.mp4,virkelig 2,,,virkelig,virkelig,M511x535S22a04498x466S20b00498x483S20300494x500S20300489x520
virkelig-2.mp4,virkelig 2,,,virkelig,virkelig,M515x526S22a04487x493S2f900504x496S20300486x474S20300486x511
virkelig-2.mp4,virkelig 2,,,virkelig,virkelig,M512x532S20300494x498S20300489x517S20b00498x483S22a04499x468
virkelighet.mp4,virkelighet,,,virkelighet,,
virkning.mp4,virkning,,,virkning,virkning,M518x543S14c04484x458S22a00488x492S17712486x511S15a16482x531S2f710506x497
virkning.mp4,virkning,,,virkning,virkning,M522x525S20300507x476S20300481x480S2e734505x496S2e718478x500
virksomhet.mp4,virksomhet,,,virksomhet,virksomhet,M522x526S20300507x474S20300482x480S2e734504x494S2e728479x501
virus-2.mp4,virus,,,virus,virus,M547x534S14c57509x507S14c5f463x507S22520509x492S22520458x492S26607525x467S26611453x468
virus-2.mp4,virus,,,virus,virus,M543x535S14c57504x506S14c5f464x508S22520504x491S22520460x492S26611457x468S26607521x465
virus-2.mp4,virus,,,virus,virus,M568x534S17727503x513S1772f478x515S26607521x492S26611458x494S14c57542x466S14c5f433x468
visdomstann.mp4,visdomstann,,,visdomstann,,
vise.mp4,vise,,,vise,,
viser.mp4,viser,,,viser,,
vishnu-hinduismen.mp4,Vishnu (gud i hinduismen),,,vishnu,,
viskelaer.mp4,viskelær,,,viskelær,,
visne.mp4,visne,,,visne,,
visp-e.mp4,visp/-e,,,visp,,
visuell.mp4,visuell,,,visuell,,
visum.mp4,visum,,,visum,,
vitaminer-1.mp4,vitamin,,,vitamin,,
vitamin.mp4,vitaminer,Tegnet brukes når man snakker om vitaminer som kosttilskudd.,,vitaminer,,
vite.mp4,vite 1,,,vite,,
vite-2.mp4,vite 2,,,vite,,
,,,,viten,viten,M534x518S30007482x483S15a11511x473
vitenskap.mp4,vitenskap,,,vitenskap,vitenskap,M548x574S30007482x483S15a11511x475S11513521x548S1151b472x549S22121517x547S22127487x547
vitne.mp4,vitne,,,vitne,,
vitnemaal.mp4,vitnemål,,,vitnemål,,
vitnesbyrd.mp4,vitnesbyrd,,,vitnesbyrd,,
vits-e.mp4,vits/-e,,,vits,,
vlog-videologg-1.mp4,vlog (videologg) 1,,,vlog,,
vlog-videologg-2.mp4,vlog (videologg) 2,,,vlog,,
vm-verdensmesterskap.mp4,VM (verdensmesterskap),,,vm,,
vodka.mp4,vodka,,,vodka,vodka,M542x537S36a00482x477S15a54511x510S20b00529x512
vodka.mp4,vodka,,,vodka,vodka,M547x536S36a00482x477S15d54528x509S20b00511x509
vodka.mp4,vodka,,,vodka,vodka,M574x537S36a00482x477S15d54514x510S20b00541x512S26502559x512
vogn.mp4,vogn,,,vogn,,
voks-bi-voks-oere-voks.mp4,"voks (bi-voks, øre-voks)",,,voks,,
vokse-bredde-omfang.mp4,vokse (bredde/omfang),,,vokse,,
vokse-hoyde.mp4,vokse (høyde),,,vokse,,
vokse-planter-traer-1.mp4,vokse (planter/trær) 1,,,vokse,,
vokse-planter-traer-2.mp4,vokse (planter/trær) 2,,,vokse,,
voksen.mp4,voksen,,,voksen,voksen,M535x517S2ff00482x482S15a50523x478S2f900523x509
,,,,vokte,vokte,M548x574S32401451x482S32400482x481S32407512x483S10e57518x526S20304468x543S20500469x563S2d608482x522
vold.mp4,vold 1,,,vold,,
vold-2.mp4,vold 2,,,vold,,
voldsom-t.mp4,voldsom/-t,,,voldsom,voldsom,M518x532S2ff00482x483S1f510485x517S21100487x498S26506499x498
voldsom-t.mp4,voldsom/-t,,,voldsom,voldsom,M518x555S30004482x483S20600489x520S10930492x535
,,,,voldsomt,voldsomt,M518x552S20600489x520S30004482x483S10930493x532
voldta.mp4,voldta,,,voldta,,
voldtekt.mp4,voldtekt,,,voldtekt,,
volleyball.mp4,volleyball,,,volleyball,,
vollgrav.mp4,vollgrav,,,vollgrav,,
,,,,vollyball,vollyball,M587x518S11e10531x466S11e18449x466S2ff00482x483S23000562x479S23010412x480
volt.mp4,volt,,,volt,,
,,,,voltage,voltage,M522x518S11810507x491S11818478x491S2f900510x483S2f900481x484
,,,,voltage,voltage,M526x518S11810511x491S11818474x491S2f900514x483S2f900475x483
volum.mp4,volum,,,volum,volum,M546x516S15418475x484S15410512x484S26506531x493S26512453x491S2f900535x511S2f900459x508
volum.mp4,volum,,,volum,volum,M529x532S16c48471x511S16c40509x510S22b00511x468S22b10474x468
volum.mp4,volum,,,volum,volum,M522x525S2fb04492x519S26512478x505S26506507x505S15310506x475S15318479x475
volum.mp4,volum,,,volum,volum,M523x526S2fb04493x520S26512478x507S26506507x506S15318477x475S15310508x476
volvo.mp4,Volvo,,,volvo,,
vondt-lukt.mp4,vondt (lukt),,,vondt,vondt,M521x520S36d00479x480S21100495x488S20300494x505
vondt-1.mp4,vondt 1,,,vondt,vondt,M521x520S36d00479x480S21100495x488S20300494x505
vondt-2.mp4,vondt 2,,,vondt,vondt,M521x520S36d00479x480S21100495x488S20300494x505
,,,,vondt  h,vondt  h,M521x519S36d00479x481S21100495x489S20300494x504
voss.mp4,Voss,,,voss,,
vott.mp4,vott,,,vott,,
,,,,vottehånd,vottehånd,M509x513S15d20490x486
votter.mp4,votter,,,votter,,
vrak-1.mp4,vrak 1,,,vrak,,
vrak-2.mp4,vrak 2,,,vrak,,
vrake.mp4,vrake,,,vrake,vrake,M517x517S15a30484x490S20e00484x502S26500483x484S18252502x488
vrangforestillinger.mp4,vrangforestillinger,,,vrangforestillinger,,
,,,,vri om,vri om (nøkkel),M529x512S1ea30471x490S2c300503x489
vrikke-over-1.mp4,vrikke ankel 1,,,vrikke ankel,,
vrikke-over-2.mp4,vrikke ankel 2,,,vrikke ankel,,
,,,,vulcan,vulcan,M514x531S15a02487x501S14c00489x480S22100496x470S22a00494x516
vulkan.mp4,vulkan,,,vulkan,vulkan,M514x531S15a02487x501S14c00489x480S22100496x470S22a00494x516
vulkan.mp4,vulkan,,,vulkan,vulkan,M517x532S16d0a483x492S22b00484x478S17716486x512S22100487x468S2f900506x470
vulkan.mp4,vulkan,,,vulkan,vulkan,M518x536S17716484x516S16d0a483x492S22b00484x475S22100486x465S2f900507x469
vurdere-ing.mp4,vurdere/-ing,,,vurdere,vurdere,M529x530S15a30510x471S15a30480x471S23114472x502S23104503x502S2fb04493x524
vurdere-ing.mp4,vurdere/-ing,,,vurdere,vurdere,M533x530S15a30514x470S15a30474x470S23104507x502S23110467x503S2fb04492x524
vurdere-ing.mp4,vurdere/-ing,,,vurdere,vurdere,M532x531S2fb04493x525S23100506x500S23110469x500S15a30507x470S15a30482x470
,,,,vurdering,vurdering,M528x529S15a30509x472S15a30481x472S23110473x503S23100502x502S2fb04494x523
,,,,vurdering,vurdering,M532x530S15a30513x470S15a30475x470S23100506x500S23110469x501S2fb04493x524
vw-volkswagen.mp4,VW (Volkswagen),,,vw,,
vw-golf.mp4,VW Golf,,,vw golf,,
vaaken.mp4,våken,,,våken,,
vaar.mp4,vår (årstid) 1,,,vår,vår,M512x545S14c00488x456S1710a492x504S22b00491x491S17736492x525
vaar.mp4,vår (årstid) 1,,,vår,vår,M525x522S15a00494x495S20500476x488S20500515x488S2d508489x479
vaar-2.mp4,vår (årstid) 2,,,vår,vår,M512x545S14c00488x456S1710a492x504S22b00491x491S17736492x525
vaar-2.mp4,vår (årstid) 2,,,vår,vår,M525x522S15a00494x495S20500476x488S20500515x488S2d508489x479
vaar-vaart-flere-personer.mp4,vår/vårt (flere personer),,,vår,vår,M512x545S14c00488x456S1710a492x504S22b00491x491S17736492x525
vaar-vaart-flere-personer.mp4,vår/vårt (flere personer),,,vår,vår,M525x522S15a00494x495S20500476x488S20500515x488S2d508489x479
vaar-vaart-to-personer.mp4,vår/vårt (to personer),,,vår,vår,M512x545S14c00488x456S1710a492x504S22b00491x491S17736492x525
vaar-vaart-to-personer.mp4,vår/vårt (to personer),,,vår,vår,M525x522S15a00494x495S20500476x488S20500515x488S2d508489x479
,,,,vår  1,vår  1,M512x548S14c00489x453S1711a490x497S22b04489x496S17746488x528
,,,,våre,våre,M573x518S1dc40544x446S26600557x477S1eb10531x495S20500519x494S30006482x483
varlok.mp4,vårløk 1 ,,,vårløk,,
varlok-2.mp4,vårløk 2,,,vårløk,,
vaat-1.mp4,våt 1,,,våt,våt,M523x530S17d16478x470S17d1e508x470S22100510x497S22100480x497S22a04510x509S22a14480x509S2fb04493x524
vaat-1.mp4,våt 1,,,våt,våt,M514x517S17d1e492x494S22104502x483S22104487x483
vaat-1.mp4,våt 1,,,våt,våt,M523x530S17d06478x470S17d0e508x470S22104509x498S22104479x498S22a04508x508S22a14478x508S2fb04492x524
vaat-1.mp4,våt 1,,,våt,våt,M519x522S17d06493x499S22a04493x481S22102512x479S22106481x479
vaat-1.mp4,våt 1,,,våt,våt,M513x518S17d0e488x495S22114487x483
vaat-1.mp4,våt 1,,,våt,våt,M508x519S17d0e493x496S22101497x482
vaat-2.mp4,våt 2,,,våt,våt,M523x530S17d16478x470S17d1e508x470S22100510x497S22100480x497S22a04510x509S22a14480x509S2fb04493x524
vaat-2.mp4,våt 2,,,våt,våt,M514x517S17d1e492x494S22104502x483S22104487x483
vaat-2.mp4,våt 2,,,våt,våt,M523x530S17d06478x470S17d0e508x470S22104509x498S22104479x498S22a04508x508S22a14478x508S2fb04492x524
